   1    3   13            e-   301      -78.5366        368.33         377.6      -78.5369        368.33         377.6    0.0041465            0    0.0041465  4.99804e-10       UserLimit             eIoni              phot
   1    3   12         gamma   301      -78.5366        368.33         377.6      -41.0138       361.049       377.614    0.0430603    0.0396906            0  6.27292e-10       UserLimit             compt              phot
   1    3   12         gamma   301      -41.0138       361.049       377.614      -54.4484       295.182       426.874    0.0430603            0   0.00011589  9.05285e-10           compt              phot              phot
   1   12   26            e-   301      -54.4484       295.182       426.874      -54.4484       295.182       426.874   0.00012893            0   0.00012893  9.05286e-10       UserLimit             eIoni              phot
   1   12   25            e-   301      -54.4484       295.182       426.874      -54.4484       295.182       426.874   0.00012893            0   0.00012893  9.05286e-10       UserLimit             eIoni              phot
   1   12   24            e-   301      -54.4484       295.182       426.874      -54.4484       295.182       426.874    0.0001005            0    0.0001005  9.05286e-10       UserLimit             eIoni              phot
   1   12   23            e-   301      -54.4484       295.182       426.874      -54.4484       295.182       426.874   0.00012307            0   0.00012307  9.05286e-10       UserLimit             eIoni              phot
   1   12   22            e-   301      -54.4484       295.182       426.874      -54.4484       295.181       426.874   0.00079058            0   0.00079058  9.05287e-10       UserLimit             eIoni              phot
   1   12   21            e-   301      -54.4484       295.182       426.874      -54.4484       295.182       426.874    0.0001539            0    0.0001539  9.05286e-10       UserLimit             eIoni              phot
   1   12   20            e-   301      -54.4484       295.182       426.874       -54.457       295.179       426.888    0.0381488            0    0.0381488  9.05442e-10       UserLimit             eIoni              phot
   1   12   19            e-   301      -41.0138       361.049       377.614      -41.0136       361.049       377.614   0.00336967            0   0.00336967  6.27299e-10       UserLimit             eIoni             compt
   1    3   11            e-   301      -78.5366        368.33         377.6      -78.5353       368.329       377.597     0.013213            0     0.013213  4.99833e-10       UserLimit             eIoni              phot
   1    3   10            e-   301      -80.1559        348.54       393.092      -80.1563       348.539       393.092   0.00653327            0   0.00653327  4.15804e-10       UserLimit             eIoni             compt
   1    3    9            e-   301      -71.3561        351.57       403.569      -71.3535       351.569       403.575    0.0224905            0    0.0224905  3.69121e-10       UserLimit             eIoni             compt
   1    3    8            e-   301      -71.6104       351.915       402.172      -71.6072       351.913       402.165    0.0253705            0    0.0253705  3.64261e-10       UserLimit             eIoni             compt
   1    3    7            e-   301      -82.0001       360.627       409.226      -82.0043       360.625       409.237    0.0317359            0    0.0317359  3.13311e-10       UserLimit             eIoni             compt
   1    3    6            e-   301      -88.6966       394.861        366.72      -88.6966       394.861        366.72   0.00149876            0   0.00149876  1.29774e-10       UserLimit             eIoni             compt
   1    3    5            e-   301      -88.6659       398.294       364.026      -88.6224        398.32       364.006    0.0737234            0    0.0737234  1.15595e-10       UserLimit             eIoni             compt
   1    3    4            e-   301      -97.6762       397.559       364.578      -97.9877       397.783        364.94     0.286131            0     0.286131   8.7298e-11       UserLimit             eIoni             compt
   1    1    2         gamma   301      -94.0868       390.317        353.99      -13.4662       227.661       116.176     0.510999      0.18344            0  1.03855e-09       UserLimit             compt           annihil
   1    1    2         gamma   301      -13.4662       227.661       116.176      -33.9861       228.604       138.717     0.510999     0.144641            0  1.14028e-09           compt             compt           annihil
   1    1    2         gamma   301      -33.9861       228.604       138.717      -35.6997       260.609       147.151     0.510999     0.113091            0  1.25083e-09           compt             compt           annihil
   1    1    2         gamma   301      -35.6997       260.609       147.151      -30.7967       258.589       156.419     0.510999     0.103633            0  1.28645e-09           compt             compt           annihil
   1    1    2         gamma   301      -30.7967       258.589       156.419      -45.8264       309.319       245.683     0.510999    0.0766515            0  1.63257e-09           compt             compt           annihil
   1    1    2         gamma   301      -45.8264       309.319       245.683      -60.7434       327.366       142.066     0.510999    0.0619164            0  1.98692e-09           compt             compt           annihil
   1    1    2         gamma   301      -60.7434       327.366       142.066      -56.4386       329.173       145.113     0.510999    0.0587263            0  2.00551e-09           compt             compt           annihil
   1    1    2         gamma   301      -56.4386       329.173       145.113      -35.8059        349.91       134.934     0.510999    0.0479704            0  2.10883e-09           compt             compt           annihil
   1    1    2         gamma   301      -35.8059        349.91       134.934      -120.418       299.895       148.761     0.510999    0.0463017            0  2.43991e-09           compt             compt           annihil
   1    1    2         gamma   301      -120.418       299.895       148.761      -125.813       262.059       147.949     0.510999    0.0417993            0  2.56743e-09           compt             compt           annihil
   1    1    2         gamma   301      -125.813       262.059       147.949      -135.314       272.877       105.483     0.510999    0.0368643            0    2.717e-09           compt             compt           annihil
   1    1    2         gamma   301      -135.314       272.877       105.483      -128.346       282.089        117.45     0.510999     0.035348            0  2.77247e-09           compt             compt           annihil
   1    1    2         gamma   301      -128.346       282.089        117.45      -135.916       283.578       128.139     0.510999    0.0335945            0  2.81645e-09           compt             compt           annihil
   1    1    2         gamma   301      -135.916       283.578       128.139      -133.319       270.158       136.734     0.510999    0.0327276            0   2.8703e-09           compt             compt           annihil
   1    1    2         gamma   301      -133.319       270.158       136.734      -134.342       265.086       135.183     0.510999            0    6.563e-05  2.88832e-09           compt              phot           annihil
   1    2   45            e-   301      -134.342       265.086       135.183      -134.342       265.086       135.183   0.00012307            0   0.00012307  2.88832e-09       UserLimit             eIoni              phot
   1    2   44            e-   301      -134.342       265.086       135.183      -134.342       265.086       135.183    0.0001239            0    0.0001239  2.88832e-09       UserLimit             eIoni              phot
   1    2   43            e-   301      -134.342       265.086       135.183      -134.342       265.086       135.183    0.0008872            0    0.0008872  2.88833e-09       UserLimit             eIoni              phot
   1    2   42         gamma   301      -134.342       265.086       135.183      -132.611       264.973       134.758    0.0060429            0   0.00010183  2.89428e-09       UserLimit              phot              phot
   1   42   51            e-   301      -132.611       264.973       134.758      -132.611       264.973       134.758   0.00012307            0   0.00012307  2.89428e-09       UserLimit             eIoni              phot
   1   42   50            e-   301      -132.611       264.973       134.758      -132.611       264.973       134.758   0.00011495            0   0.00011495  2.89428e-09       UserLimit             eIoni              phot
   1   42   49            e-   301      -132.611       264.973       134.758      -132.611       264.973       134.758      6.7e-07            0      6.7e-07  2.89428e-09       UserLimit             eIoni              phot
   1   42   48            e-   301      -132.611       264.973       134.758      -132.611       264.973       134.758   0.00090728            0   0.00090728  2.89428e-09       UserLimit             eIoni              phot
   1   42   47            e-   301      -132.611       264.973       134.758      -132.611       264.973       134.758     0.000294            0     0.000294  2.89428e-09       UserLimit             eIoni              phot
   1   42   46            e-   301      -132.611       264.973       134.758      -132.611       264.973       134.758    0.0045011            0    0.0045011  2.89429e-09       UserLimit             eIoni              phot
   1    2   41            e-   301      -134.342       265.086       135.183       -134.35       265.087       135.185    0.0254849            0    0.0254849  2.88842e-09       UserLimit             eIoni              phot
   1    2   40            e-   301      -133.319       270.158       136.734      -133.319       270.158       136.734  0.000866898            0  0.000866898  2.87031e-09       UserLimit             eIoni             compt
   1    2   39            e-   301      -135.916       283.578       128.139      -135.916       283.578       128.139    0.0017535            0    0.0017535  2.81645e-09       UserLimit             eIoni             compt
   1    2   38            e-   301      -128.346       282.089        117.45      -128.345       282.089        117.45   0.00151635            0   0.00151635  2.77248e-09       UserLimit             eIoni             compt
   1    2   37            e-   301      -135.314       272.877       105.483      -135.314       272.877       105.483   0.00493499            0   0.00493499  2.71701e-09       UserLimit             eIoni             compt
   1    2   36            e-   301      -125.813       262.059       147.949      -125.813       262.059       147.949   0.00450236            0   0.00450236  2.56744e-09       UserLimit             eIoni             compt
   1    2   35            e-   301      -120.418       299.895       148.761      -120.418       299.896       148.761   0.00166875            0   0.00166875  2.43992e-09       UserLimit             eIoni             compt
   1    2   34            e-   301      -35.8059        349.91       134.934      -35.8046       349.911       134.934    0.0107558            0    0.0107558  2.10886e-09       UserLimit             eIoni             compt
   1    2   33            e-   301      -56.4386       329.173       145.113      -56.4385       329.172       145.114   0.00319013            0   0.00319013  2.00552e-09       UserLimit             eIoni             compt
   1    2   32            e-   301      -60.7434       327.366       142.066      -60.7449       327.366       142.064    0.0147351            0    0.0147351  1.98696e-09       UserLimit             eIoni             compt
   1    2   31            e-   301      -45.8264       309.319       245.683      -45.8266       309.321       245.692    0.0269818            0    0.0269818  1.63267e-09       UserLimit             eIoni             compt
